environment,sf,variant,snr_db,rx_dbm,margin_db,noise_dbm,pathloss_db,payload_bytes_config,payload_bytes_effective,g2g_overhead_bytes,phy_payload_bytes_frag_avg,pk_fragments,ct_fragments,fragment_gap_ms,n_fragments_exchange,ok_frags,fail_frags,per_observed,tx_airtime_ms_total,airtime_ms_frag_avg,exchange_latency_s,energy_j_exchange,energy_j_exchange_tx,energy_j_exchange_rx,airtime_energy_tx,airtime_energy_rx,energy_per_fragment_tx,energy_per_fragment_rx,lambda_eff,is_on,attempts_total,attempts_on,attempts_off,attempts_off_fraction,lambda_eff_attempt_avg,per_fragment_avg,per_collision_sim_avg,per_collision_th_avg,per_channel_avg,per_total_avg,pacing_mode,sf_aware_pacing_threshold,retry_margin_db,rx_duty_cycle_enabled,rx_window_ms,rx_idle_ms,ack_batch_size,data_frames_tx,ack_frames_tx,frames_tx_total,ack_airtime_ms,ack_logical_failures,lost_ack_sleep,lost_ack_channel,ack_batch_retx_rounds,ack_per_channel_avg,ack_per_collision_avg,ack_per_total_avg,lost_rx_sleep_data,lost_rx_sleep_ack,per_exchange_fail,retransmissions_count
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,10.0234,15,15,0,0,1580.03,56.576,3.85856,1.01787,0.632013,0.385856,0.632013,0.385856,0.0421342,0.0257238,2,1,17,17,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,17,15,32,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,2
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,154.243,15,15,0,0,1523.46,56.576,3.70142,0.979525,0.609382,0.370142,0.609382,0.370142,0.0406255,0.0246761,2,1,16,16,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,16,15,31,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,1
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,31.7657,15,15,0,0,1564.67,56.576,3.39366,0.965235,0.625869,0.339366,0.625869,0.339366,0.0417246,0.0226244,2,1,16,16,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,16,16,32,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,265.664,15,15,0,0,1564.67,56.576,3.8875,1.01462,0.625869,0.38875,0.625869,0.38875,0.0417246,0.0259167,2,1,16,16,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,16,16,32,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,26.415,15,15,0,0,1621.25,56.576,3.63505,1.012,0.648499,0.363505,0.648499,0.363505,0.0432333,0.0242337,2,1,17,17,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,17,16,33,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,1
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,87.6026,15,15,0,0,1564.67,56.576,3.52193,0.978061,0.625869,0.352193,0.625869,0.352193,0.0417246,0.0234795,2,1,16,16,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,16,16,32,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,0
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,261.38,15,15,0,0,1523.46,56.576,3.65555,0.974937,0.609382,0.365555,0.609382,0.365555,0.0406255,0.0243703,2,1,16,16,0,0,2,0.0507882,0.00352976,0.00352976,0.0474259,0.0507882,stochastic,7,1,1,120,120,1,16,15,31,618.24,0,0,0,0,0.0474259,0.00257268,0.0498765,0,0,0,1
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,10.6812,15,15,0,0,1816.83,56.576,4.42862,1.16959,0.726733,0.442862,0.726733,0.442862,0.0484489,0.0295241,2,1,19,19,0,0,2,0.0609459,0.00423571,0.00423571,0.0474259,0.0609459,stochastic,7,1,1,120,120,1,19,18,37,741.888,3,0,3,3,0.0474259,0.00257268,0.0498765,0,0,0,1
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,138.522,15,15,0,0,1677.82,56.576,4.71484,1.14261,0.67113,0.471484,0.67113,0.471484,0.044742,0.0314323,2,1,18,18,0,0,2,0.0541741,0.00376507,0.00376507,0.0474259,0.0541741,stochastic,7,1,1,120,120,1,18,16,34,659.456,1,0,1,1,0.0474259,0.00257268,0.0498765,0,0,0,2
indoor,7,ecw_stochastic,-3,-120.031,4.5,-117.031,0,20,20,1,21,6,9,33.9509,15,15,0,0,1662.46,56.576,4.18845,1.08383,0.664986,0.418845,0.664986,0.418845,0.0443324,0.027923,2,1,17,17,0,0,2,0.05756,0.00400039,0.00400039,0.0474259,0.05756,stochastic,7,1,1,120,120,1,17,17,34,700.672,2,0,2,2,0.0474259,0.00257268,0.0498765,0,0,0,0
